4.850000000000000000e+02,6.985034914575241061e-01
4.900000000000000000e+02,6.955658474353300091e-01
4.950000000000000000e+02,6.971393993707869496e-01
5.000000000000000000e+02,6.991889024021817889e-01
5.050000000000000000e+02,6.947624479858067748e-01
5.100000000000000000e+02,6.958216544975099893e-01
5.150000000000000000e+02,6.943319819217753652e-01
5.200000000000000000e+02,6.924136904007192062e-01
5.250000000000000000e+02,6.946158800619629536e-01
5.300000000000000000e+02,6.937663882012158334e-01
5.350000000000000000e+02,6.948411807045172806e-01
5.400000000000000000e+02,6.912952736404082144e-01
5.450000000000000000e+02,6.918723518747025292e-01
5.500000000000000000e+02,6.936252046209884226e-01
5.550000000000000000e+02,6.927114448367774902e-01
5.600000000000000000e+02,6.897805312004509082e-01
5.650000000000000000e+02,6.898296628205412562e-01
5.700000000000000000e+02,6.910007043432485618e-01
5.750000000000000000e+02,6.898739927435373342e-01
5.800000000000000000e+02,6.901271025791163582e-01
5.850000000000000000e+02,6.893935704734901471e-01
5.900000000000000000e+02,6.894670144173897786e-01
5.950000000000000000e+02,6.885780245463728466e-01
6.000000000000000000e+02,6.893965651411402273e-01
6.050000000000000000e+02,6.889751838313364907e-01
6.100000000000000000e+02,6.890247069395474266e-01
6.150000000000000000e+02,6.881390691736543053e-01
6.200000000000000000e+02,6.893670920873936625e-01
6.250000000000000000e+02,6.900296338434190879e-01
6.300000000000000000e+02,6.895936923580808786e-01
6.350000000000000000e+02,6.896673649403914919e-01
6.400000000000000000e+02,6.879914713185278918e-01
6.450000000000000000e+02,6.902739966609467981e-01
6.500000000000000000e+02,6.876686002887080207e-01
6.550000000000000000e+02,6.888941798235519443e-01
6.600000000000000000e+02,6.875085824501077081e-01
6.650000000000000000e+02,6.883364003663988706e-01
6.700000000000000000e+02,6.877809559704225473e-01
6.750000000000000000e+02,6.902337701257105218e-01
6.800000000000000000e+02,6.861465026281012847e-01
6.850000000000000000e+02,6.880022915152801399e-01
6.900000000000000000e+02,6.884293144931329378e-01
6.950000000000000000e+02,6.867125620758049998e-01
7.000000000000000000e+02,6.866246372822025767e-01
7.050000000000000000e+02,6.857680714208895800e-01
7.100000000000000000e+02,6.863960036109415519e-01
7.150000000000000000e+02,6.856949619722434441e-01
7.200000000000000000e+02,6.852174632758368800e-01
7.250000000000000000e+02,6.863504044978928631e-01
7.300000000000000000e+02,6.846970458953661742e-01
7.350000000000000000e+02,6.856467512095540950e-01
7.400000000000000000e+02,6.855694829652208000e-01
7.450000000000000000e+02,6.859733257862392630e-01
7.500000000000000000e+02,6.850273874012170472e-01
7.550000000000000000e+02,6.846100873838494305e-01
7.600000000000000000e+02,6.886414878337401291e-01
7.650000000000000000e+02,6.851212814802769557e-01
7.700000000000000000e+02,6.836852624066585005e-01
7.750000000000000000e+02,6.859382671723496250e-01
7.800000000000000000e+02,6.831555180779556036e-01
7.850000000000000000e+02,6.861188173971199955e-01
7.900000000000000000e+02,6.848449477490361481e-01
7.950000000000000000e+02,6.847723084123111814e-01
8.000000000000000000e+02,6.855437105587049995e-01
8.050000000000000000e+02,6.828743882506791429e-01
8.100000000000000000e+02,6.839885355044809101e-01
8.150000000000000000e+02,6.828190275879392201e-01
8.200000000000000000e+02,6.822804003948216289e-01
8.250000000000000000e+02,6.835209446749879181e-01
8.300000000000000000e+02,6.831771741115227892e-01
8.350000000000000000e+02,6.829412451539795814e-01
8.400000000000000000e+02,6.817319048163134054e-01
8.450000000000000000e+02,6.830353089459322291e-01
8.500000000000000000e+02,6.804170581806761042e-01
8.550000000000000000e+02,6.853896935719604455e-01
8.600000000000000000e+02,6.823072448416072078e-01
8.650000000000000000e+02,6.803413975595061780e-01
8.700000000000000000e+02,6.803375499015460459e-01
8.750000000000000000e+02,6.797325889722651837e-01
8.800000000000000000e+02,6.802035763088014608e-01
8.850000000000000000e+02,6.810998439843756191e-01
8.900000000000000000e+02,6.807601792304796007e-01
8.950000000000000000e+02,6.807117621354352721e-01
9.000000000000000000e+02,6.805386295090768423e-01
9.050000000000000000e+02,6.797657660674171209e-01
9.100000000000000000e+02,6.800963687093916077e-01
9.150000000000000000e+02,6.804465794194748396e-01
9.200000000000000000e+02,6.797224611763427182e-01
9.250000000000000000e+02,6.818654690238955540e-01
9.300000000000000000e+02,6.799271189931617165e-01
9.350000000000000000e+02,6.815707371346519938e-01
9.400000000000000000e+02,6.797982461395868370e-01
9.450000000000000000e+02,6.783976608232724637e-01
9.500000000000000000e+02,6.794724737508399670e-01
9.550000000000000000e+02,6.795094620408644870e-01
9.600000000000000000e+02,6.781476273145494726e-01
9.650000000000000000e+02,6.769999686561199992e-01
9.700000000000000000e+02,6.796083447651174447e-01
9.750000000000000000e+02,6.786035855300422970e-01
9.800000000000000000e+02,6.798359302912293511e-01
9.850000000000000000e+02,6.785214719059816657e-01
9.900000000000000000e+02,6.775624846584686889e-01
9.950000000000000000e+02,6.789549030370120031e-01
